1,2,3,4,g,6,t,8,col_value
braided,4.2,atoms,gamma:,0.158,varphi:,0.3,pingjunzhi:,0.003875451
braided,4.2,atoms,gamma:,0.16,varphi:,0,pingjunzhi:,0.000430646
braided,4.2,atoms,gamma:,0.16,varphi:,0.002,pingjunzhi:,0.000351647
braided,4.2,atoms,gamma:,0.16,varphi:,0.004,pingjunzhi:,0.000357507
braided,4.2,atoms,gamma:,0.16,varphi:,0.006,pingjunzhi:,0.00037639
braided,4.2,atoms,gamma:,0.16,varphi:,0.008,pingjunzhi:,0.000358606
braided,4.2,atoms,gamma:,0.16,varphi:,0.01,pingjunzhi:,0.000288715
braided,4.2,atoms,gamma:,0.16,varphi:,0.012,pingjunzhi:,0.000389549
braided,4.2,atoms,gamma:,0.16,varphi:,0.014,pingjunzhi:,0.00043283
braided,4.2,atoms,gamma:,0.16,varphi:,0.016,pingjunzhi:,0.000385719
braided,4.2,atoms,gamma:,0.16,varphi:,0.018,pingjunzhi:,0.000413196
braided,4.2,atoms,gamma:,0.16,varphi:,0.02,pingjunzhi:,0.000339351
braided,4.2,atoms,gamma:,0.16,varphi:,0.022,pingjunzhi:,0.000437725
braided,4.2,atoms,gamma:,0.16,varphi:,0.024,pingjunzhi:,0.000388581
braided,4.2,atoms,gamma:,0.16,varphi:,0.026,pingjunzhi:,0.000374933
braided,4.2,atoms,gamma:,0.16,varphi:,0.028,pingjunzhi:,0.000402886
braided,4.2,atoms,gamma:,0.16,varphi:,0.03,pingjunzhi:,0.000320641
braided,4.2,atoms,gamma:,0.16,varphi:,0.032,pingjunzhi:,0.000495066
braided,4.2,atoms,gamma:,0.16,varphi:,0.034,pingjunzhi:,0.000426459
braided,4.2,atoms,gamma:,0.16,varphi:,0.036,pingjunzhi:,0.000390653
braided,4.2,atoms,gamma:,0.16,varphi:,0.038,pingjunzhi:,0.000415458
braided,4.2,atoms,gamma:,0.16,varphi:,0.04,pingjunzhi:,0.000469291
braided,4.2,atoms,gamma:,0.16,varphi:,0.042,pingjunzhi:,0.00047049
braided,4.2,atoms,gamma:,0.16,varphi:,0.044,pingjunzhi:,0.000457989
braided,4.2,atoms,gamma:,0.16,varphi:,0.046,pingjunzhi:,0.000465466
braided,4.2,atoms,gamma:,0.16,varphi:,0.048,pingjunzhi:,0.000528428
braided,4.2,atoms,gamma:,0.16,varphi:,0.05,pingjunzhi:,0.000512127
braided,4.2,atoms,gamma:,0.16,varphi:,0.052,pingjunzhi:,0.000534991
braided,4.2,atoms,gamma:,0.16,varphi:,0.054,pingjunzhi:,0.000484763
braided,4.2,atoms,gamma:,0.16,varphi:,0.056,pingjunzhi:,0.000530924
braided,4.2,atoms,gamma:,0.16,varphi:,0.058,pingjunzhi:,0.000533949
braided,4.2,atoms,gamma:,0.16,varphi:,0.06,pingjunzhi:,0.000582042
braided,4.2,atoms,gamma:,0.16,varphi:,0.062,pingjunzhi:,0.000521629
braided,4.2,atoms,gamma:,0.16,varphi:,0.064,pingjunzhi:,0.000502571
braided,4.2,atoms,gamma:,0.16,varphi:,0.066,pingjunzhi:,0.000548602
braided,4.2,atoms,gamma:,0.16,varphi:,0.068,pingjunzhi:,0.000573996
braided,4.2,atoms,gamma:,0.16,varphi:,0.07,pingjunzhi:,0.000515198
braided,4.2,atoms,gamma:,0.16,varphi:,0.072,pingjunzhi:,0.000591764
braided,4.2,atoms,gamma:,0.16,varphi:,0.074,pingjunzhi:,0.000609274
braided,4.2,atoms,gamma:,0.16,varphi:,0.076,pingjunzhi:,0.00059611
braided,4.2,atoms,gamma:,0.16,varphi:,0.078,pingjunzhi:,0.00058361
braided,4.2,atoms,gamma:,0.16,varphi:,0.08,pingjunzhi:,0.00056687
braided,4.2,atoms,gamma:,0.16,varphi:,0.082,pingjunzhi:,0.00064093
braided,4.2,atoms,gamma:,0.16,varphi:,0.084,pingjunzhi:,0.000652241
braided,4.2,atoms,gamma:,0.16,varphi:,0.086,pingjunzhi:,0.000615915
braided,4.2,atoms,gamma:,0.16,varphi:,0.088,pingjunzhi:,0.000669662
braided,4.2,atoms,gamma:,0.16,varphi:,0.09,pingjunzhi:,0.000622071
braided,4.2,atoms,gamma:,0.16,varphi:,0.092,pingjunzhi:,0.00067004
braided,4.2,atoms,gamma:,0.16,varphi:,0.094,pingjunzhi:,0.000627769
braided,4.2,atoms,gamma:,0.16,varphi:,0.096,pingjunzhi:,0.000610369
braided,4.2,atoms,gamma:,0.16,varphi:,0.098,pingjunzhi:,0.000721915
braided,4.2,atoms,gamma:,0.16,varphi:,0.1,pingjunzhi:,0.000891591
braided,4.2,atoms,gamma:,0.16,varphi:,0.102,pingjunzhi:,0.000802979
braided,4.2,atoms,gamma:,0.16,varphi:,0.104,pingjunzhi:,0.000803715
braided,4.2,atoms,gamma:,0.16,varphi:,0.106,pingjunzhi:,0.000814678
braided,4.2,atoms,gamma:,0.16,varphi:,0.108,pingjunzhi:,0.000866909
braided,4.2,atoms,gamma:,0.16,varphi:,0.11,pingjunzhi:,0.000800663
braided,4.2,atoms,gamma:,0.16,varphi:,0.112,pingjunzhi:,0.000824418
braided,4.2,atoms,gamma:,0.16,varphi:,0.114,pingjunzhi:,0.00088647
braided,4.2,atoms,gamma:,0.16,varphi:,0.116,pingjunzhi:,0.000878029
braided,4.2,atoms,gamma:,0.16,varphi:,0.118,pingjunzhi:,0.000940566
braided,4.2,atoms,gamma:,0.16,varphi:,0.12,pingjunzhi:,0.000989218
braided,4.2,atoms,gamma:,0.16,varphi:,0.122,pingjunzhi:,0.000862361
braided,4.2,atoms,gamma:,0.16,varphi:,0.124,pingjunzhi:,0.000929153
braided,4.2,atoms,gamma:,0.16,varphi:,0.126,pingjunzhi:,0.000942359
braided,4.2,atoms,gamma:,0.16,varphi:,0.128,pingjunzhi:,0.001112152
braided,4.2,atoms,gamma:,0.16,varphi:,0.13,pingjunzhi:,0.000893666
braided,4.2,atoms,gamma:,0.16,varphi:,0.132,pingjunzhi:,0.001153879
braided,4.2,atoms,gamma:,0.16,varphi:,0.134,pingjunzhi:,0.001045223
braided,4.2,atoms,gamma:,0.16,varphi:,0.136,pingjunzhi:,0.001144394
braided,4.2,atoms,gamma:,0.16,varphi:,0.138,pingjunzhi:,0.001232574
braided,4.2,atoms,gamma:,0.16,varphi:,0.14,pingjunzhi:,0.001231818
braided,4.2,atoms,gamma:,0.16,varphi:,0.142,pingjunzhi:,0.00135115
braided,4.2,atoms,gamma:,0.16,varphi:,0.144,pingjunzhi:,0.001208598
braided,4.2,atoms,gamma:,0.16,varphi:,0.146,pingjunzhi:,0.001153001
braided,4.2,atoms,gamma:,0.16,varphi:,0.148,pingjunzhi:,0.001165243
braided,4.2,atoms,gamma:,0.16,varphi:,0.15,pingjunzhi:,0.001250426
braided,4.2,atoms,gamma:,0.16,varphi:,0.152,pingjunzhi:,0.001187965
braided,4.2,atoms,gamma:,0.16,varphi:,0.154,pingjunzhi:,0.001223039
braided,4.2,atoms,gamma:,0.16,varphi:,0.156,pingjunzhi:,0.001229951
braided,4.2,atoms,gamma:,0.16,varphi:,0.158,pingjunzhi:,0.00119563
braided,4.2,atoms,gamma:,0.16,varphi:,0.16,pingjunzhi:,0.001312829
braided,4.2,atoms,gamma:,0.16,varphi:,0.162,pingjunzhi:,0.001197925
braided,4.2,atoms,gamma:,0.16,varphi:,0.164,pingjunzhi:,0.001286741
braided,4.2,atoms,gamma:,0.16,varphi:,0.166,pingjunzhi:,0.001459084
braided,4.2,atoms,gamma:,0.16,varphi:,0.168,pingjunzhi:,0.001331268
braided,4.2,atoms,gamma:,0.16,varphi:,0.17,pingjunzhi:,0.001289183
braided,4.2,atoms,gamma:,0.16,varphi:,0.172,pingjunzhi:,0.001490757
braided,4.2,atoms,gamma:,0.16,varphi:,0.174,pingjunzhi:,0.0015939
braided,4.2,atoms,gamma:,0.16,varphi:,0.176,pingjunzhi:,0.001546282
braided,4.2,atoms,gamma:,0.16,varphi:,0.178,pingjunzhi:,0.00136796
braided,4.2,atoms,gamma:,0.16,varphi:,0.18,pingjunzhi:,0.001425429
braided,4.2,atoms,gamma:,0.16,varphi:,0.182,pingjunzhi:,0.001577934
braided,4.2,atoms,gamma:,0.16,varphi:,0.184,pingjunzhi:,0.001833887
braided,4.2,atoms,gamma:,0.16,varphi:,0.186,pingjunzhi:,0.00147081
braided,4.2,atoms,gamma:,0.16,varphi:,0.188,pingjunzhi:,0.001658692
braided,4.2,atoms,gamma:,0.16,varphi:,0.19,pingjunzhi:,0.001740441
braided,4.2,atoms,gamma:,0.16,varphi:,0.192,pingjunzhi:,0.001622432
braided,4.2,atoms,gamma:,0.16,varphi:,0.194,pingjunzhi:,0.001609429
braided,4.2,atoms,gamma:,0.16,varphi:,0.196,pingjunzhi:,0.001908121
braided,4.2,atoms,gamma:,0.16,varphi:,0.198,pingjunzhi:,0.001509261
braided,4.2,atoms,gamma:,0.16,varphi:,0.2,pingjunzhi:,0.001782955
braided,4.2,atoms,gamma:,0.16,varphi:,0.202,pingjunzhi:,0.001901239
braided,4.2,atoms,gamma:,0.16,varphi:,0.204,pingjunzhi:,0.002003019
braided,4.2,atoms,gamma:,0.16,varphi:,0.206,pingjunzhi:,0.001746949
braided,4.2,atoms,gamma:,0.16,varphi:,0.208,pingjunzhi:,0.001721835
braided,4.2,atoms,gamma:,0.16,varphi:,0.21,pingjunzhi:,0.001944357
braided,4.2,atoms,gamma:,0.16,varphi:,0.212,pingjunzhi:,0.002118605
braided,4.2,atoms,gamma:,0.16,varphi:,0.214,pingjunzhi:,0.001843146
braided,4.2,atoms,gamma:,0.16,varphi:,0.216,pingjunzhi:,0.002074969
braided,4.2,atoms,gamma:,0.16,varphi:,0.218,pingjunzhi:,0.002005159
braided,4.2,atoms,gamma:,0.16,varphi:,0.22,pingjunzhi:,0.002303545
braided,4.2,atoms,gamma:,0.16,varphi:,0.222,pingjunzhi:,0.002154685
braided,4.2,atoms,gamma:,0.16,varphi:,0.224,pingjunzhi:,0.002221595
braided,4.2,atoms,gamma:,0.16,varphi:,0.226,pingjunzhi:,0.002189687
braided,4.2,atoms,gamma:,0.16,varphi:,0.228,pingjunzhi:,0.002598087
braided,4.2,atoms,gamma:,0.16,varphi:,0.23,pingjunzhi:,0.001881295
braided,4.2,atoms,gamma:,0.16,varphi:,0.232,pingjunzhi:,0.002487475
braided,4.2,atoms,gamma:,0.16,varphi:,0.234,pingjunzhi:,0.002426667
braided,4.2,atoms,gamma:,0.16,varphi:,0.236,pingjunzhi:,0.002693587
braided,4.2,atoms,gamma:,0.16,varphi:,0.238,pingjunzhi:,0.002586708
braided,4.2,atoms,gamma:,0.16,varphi:,0.24,pingjunzhi:,0.002434062
braided,4.2,atoms,gamma:,0.16,varphi:,0.242,pingjunzhi:,0.002749084
braided,4.2,atoms,gamma:,0.16,varphi:,0.244,pingjunzhi:,0.002409098
braided,4.2,atoms,gamma:,0.16,varphi:,0.246,pingjunzhi:,0.002278215
braided,4.2,atoms,gamma:,0.16,varphi:,0.248,pingjunzhi:,0.002675781
braided,4.2,atoms,gamma:,0.16,varphi:,0.25,pingjunzhi:,0.002285876
braided,4.2,atoms,gamma:,0.16,varphi:,0.252,pingjunzhi:,0.003044472
braided,4.2,atoms,gamma:,0.16,varphi:,0.254,pingjunzhi:,0.002336436
braided,4.2,atoms,gamma:,0.16,varphi:,0.256,pingjunzhi:,0.002262473
braided,4.2,atoms,gamma:,0.16,varphi:,0.258,pingjunzhi:,0.002534787
braided,4.2,atoms,gamma:,0.16,varphi:,0.26,pingjunzhi:,0.002488921
braided,4.2,atoms,gamma:,0.16,varphi:,0.262,pingjunzhi:,0.002606989
braided,4.2,atoms,gamma:,0.16,varphi:,0.264,pingjunzhi:,0.00284056
braided,4.2,atoms,gamma:,0.16,varphi:,0.266,pingjunzhi:,0.00282445
braided,4.2,atoms,gamma:,0.16,varphi:,0.268,pingjunzhi:,0.002510599
braided,4.2,atoms,gamma:,0.16,varphi:,0.27,pingjunzhi:,0.002770739
braided,4.2,atoms,gamma:,0.16,varphi:,0.272,pingjunzhi:,0.00302913
braided,4.2,atoms,gamma:,0.16,varphi:,0.274,pingjunzhi:,0.003417469
braided,4.2,atoms,gamma:,0.16,varphi:,0.276,pingjunzhi:,0.003901117
braided,4.2,atoms,gamma:,0.16,varphi:,0.278,pingjunzhi:,0.003375944
braided,4.2,atoms,gamma:,0.16,varphi:,0.28,pingjunzhi:,0.002941321
braided,4.2,atoms,gamma:,0.16,varphi:,0.282,pingjunzhi:,0.003031821
braided,4.2,atoms,gamma:,0.16,varphi:,0.284,pingjunzhi:,0.003365698
braided,4.2,atoms,gamma:,0.16,varphi:,0.286,pingjunzhi:,0.002984652
braided,4.2,atoms,gamma:,0.16,varphi:,0.288,pingjunzhi:,0.003344515
braided,4.2,atoms,gamma:,0.16,varphi:,0.29,pingjunzhi:,0.002899299
braided,4.2,atoms,gamma:,0.16,varphi:,0.292,pingjunzhi:,0.002875821
braided,4.2,atoms,gamma:,0.16,varphi:,0.294,pingjunzhi:,0.003198818
braided,4.2,atoms,gamma:,0.16,varphi:,0.296,pingjunzhi:,0.003478745
braided,4.2,atoms,gamma:,0.16,varphi:,0.298,pingjunzhi:,0.003380737
braided,4.2,atoms,gamma:,0.16,varphi:,0.3,pingjunzhi:,0.003526743
braided,4.2,atoms,gamma:,0.162,varphi:,0,pingjunzhi:,0.000430307
braided,4.2,atoms,gamma:,0.162,varphi:,0.002,pingjunzhi:,0.000394364
braided,4.2,atoms,gamma:,0.162,varphi:,0.004,pingjunzhi:,0.000452048
braided,4.2,atoms,gamma:,0.162,varphi:,0.006,pingjunzhi:,0.000424952
braided,4.2,atoms,gamma:,0.162,varphi:,0.008,pingjunzhi:,0.000374603
braided,4.2,atoms,gamma:,0.162,varphi:,0.01,pingjunzhi:,0.000366139
braided,4.2,atoms,gamma:,0.162,varphi:,0.012,pingjunzhi:,0.00038658
braided,4.2,atoms,gamma:,0.162,varphi:,0.014,pingjunzhi:,0.000437476
braided,4.2,atoms,gamma:,0.162,varphi:,0.016,pingjunzhi:,0.000449538
braided,4.2,atoms,gamma:,0.162,varphi:,0.018,pingjunzhi:,0.000384043
braided,4.2,atoms,gamma:,0.162,varphi:,0.02,pingjunzhi:,0.000445089
braided,4.2,atoms,gamma:,0.162,varphi:,0.022,pingjunzhi:,0.000393578
braided,4.2,atoms,gamma:,0.162,varphi:,0.024,pingjunzhi:,0.000425339
braided,4.2,atoms,gamma:,0.162,varphi:,0.026,pingjunzhi:,0.000397366
braided,4.2,atoms,gamma:,0.162,varphi:,0.028,pingjunzhi:,0.000461702
braided,4.2,atoms,gamma:,0.162,varphi:,0.03,pingjunzhi:,0.000384709
braided,4.2,atoms,gamma:,0.162,varphi:,0.032,pingjunzhi:,0.000438466
braided,4.2,atoms,gamma:,0.162,varphi:,0.034,pingjunzhi:,0.000374996
braided,4.2,atoms,gamma:,0.162,varphi:,0.036,pingjunzhi:,0.000458315
braided,4.2,atoms,gamma:,0.162,varphi:,0.038,pingjunzhi:,0.000527981
braided,4.2,atoms,gamma:,0.162,varphi:,0.04,pingjunzhi:,0.000479065
braided,4.2,atoms,gamma:,0.162,varphi:,0.042,pingjunzhi:,0.000414183
braided,4.2,atoms,gamma:,0.162,varphi:,0.044,pingjunzhi:,0.00041785
braided,4.2,atoms,gamma:,0.162,varphi:,0.046,pingjunzhi:,0.000471387
braided,4.2,atoms,gamma:,0.162,varphi:,0.048,pingjunzhi:,0.000586388
braided,4.2,atoms,gamma:,0.162,varphi:,0.05,pingjunzhi:,0.000443773
braided,4.2,atoms,gamma:,0.162,varphi:,0.052,pingjunzhi:,0.000515307
braided,4.2,atoms,gamma:,0.162,varphi:,0.054,pingjunzhi:,0.000498667
braided,4.2,atoms,gamma:,0.162,varphi:,0.056,pingjunzhi:,0.00058068
braided,4.2,atoms,gamma:,0.162,varphi:,0.058,pingjunzhi:,0.00051149
braided,4.2,atoms,gamma:,0.162,varphi:,0.06,pingjunzhi:,0.000482495
braided,4.2,atoms,gamma:,0.162,varphi:,0.062,pingjunzhi:,0.000582094
braided,4.2,atoms,gamma:,0.162,varphi:,0.064,pingjunzhi:,0.000533556
braided,4.2,atoms,gamma:,0.162,varphi:,0.066,pingjunzhi:,0.00060638
braided,4.2,atoms,gamma:,0.162,varphi:,0.068,pingjunzhi:,0.000509192
braided,4.2,atoms,gamma:,0.162,varphi:,0.07,pingjunzhi:,0.000572668
braided,4.2,atoms,gamma:,0.162,varphi:,0.072,pingjunzhi:,0.000721777
braided,4.2,atoms,gamma:,0.162,varphi:,0.074,pingjunzhi:,0.000555379
braided,4.2,atoms,gamma:,0.162,varphi:,0.076,pingjunzhi:,0.000708274
braided,4.2,atoms,gamma:,0.162,varphi:,0.078,pingjunzhi:,0.000675706
braided,4.2,atoms,gamma:,0.162,varphi:,0.08,pingjunzhi:,0.00070515
braided,4.2,atoms,gamma:,0.162,varphi:,0.082,pingjunzhi:,0.000752597
braided,4.2,atoms,gamma:,0.162,varphi:,0.084,pingjunzhi:,0.000707455
braided,4.2,atoms,gamma:,0.162,varphi:,0.086,pingjunzhi:,0.000654108
braided,4.2,atoms,gamma:,0.162,varphi:,0.088,pingjunzhi:,0.000716112
braided,4.2,atoms,gamma:,0.162,varphi:,0.09,pingjunzhi:,0.000678759
braided,4.2,atoms,gamma:,0.162,varphi:,0.092,pingjunzhi:,0.000720674
braided,4.2,atoms,gamma:,0.162,varphi:,0.094,pingjunzhi:,0.00082184
braided,4.2,atoms,gamma:,0.162,varphi:,0.096,pingjunzhi:,0.000837948
braided,4.2,atoms,gamma:,0.162,varphi:,0.098,pingjunzhi:,0.00074135
braided,4.2,atoms,gamma:,0.162,varphi:,0.1,pingjunzhi:,0.000812314
braided,4.2,atoms,gamma:,0.162,varphi:,0.102,pingjunzhi:,0.000819283
braided,4.2,atoms,gamma:,0.162,varphi:,0.104,pingjunzhi:,0.000855522
braided,4.2,atoms,gamma:,0.162,varphi:,0.106,pingjunzhi:,0.000766602
braided,4.2,atoms,gamma:,0.162,varphi:,0.108,pingjunzhi:,0.000781914
braided,4.2,atoms,gamma:,0.162,varphi:,0.11,pingjunzhi:,0.000795539
braided,4.2,atoms,gamma:,0.162,varphi:,0.112,pingjunzhi:,0.000906834
braided,4.2,atoms,gamma:,0.162,varphi:,0.114,pingjunzhi:,0.000812195
braided,4.2,atoms,gamma:,0.162,varphi:,0.116,pingjunzhi:,0.000865417
braided,4.2,atoms,gamma:,0.162,varphi:,0.118,pingjunzhi:,0.001021099
braided,4.2,atoms,gamma:,0.162,varphi:,0.12,pingjunzhi:,0.000909836
braided,4.2,atoms,gamma:,0.162,varphi:,0.122,pingjunzhi:,0.000941275
braided,4.2,atoms,gamma:,0.162,varphi:,0.124,pingjunzhi:,0.000935455
braided,4.2,atoms,gamma:,0.162,varphi:,0.126,pingjunzhi:,0.000947448
braided,4.2,atoms,gamma:,0.162,varphi:,0.128,pingjunzhi:,0.000871043
braided,4.2,atoms,gamma:,0.162,varphi:,0.13,pingjunzhi:,0.001106076
braided,4.2,atoms,gamma:,0.162,varphi:,0.132,pingjunzhi:,0.000967078
braided,4.2,atoms,gamma:,0.162,varphi:,0.134,pingjunzhi:,0.001074727
braided,4.2,atoms,gamma:,0.162,varphi:,0.136,pingjunzhi:,0.000990193
braided,4.2,atoms,gamma:,0.162,varphi:,0.138,pingjunzhi:,0.001163269
braided,4.2,atoms,gamma:,0.162,varphi:,0.14,pingjunzhi:,0.001131472
braided,4.2,atoms,gamma:,0.162,varphi:,0.142,pingjunzhi:,0.001232438
braided,4.2,atoms,gamma:,0.162,varphi:,0.144,pingjunzhi:,0.001079031
braided,4.2,atoms,gamma:,0.162,varphi:,0.146,pingjunzhi:,0.001165482
braided,4.2,atoms,gamma:,0.162,varphi:,0.148,pingjunzhi:,0.001294557
braided,4.2,atoms,gamma:,0.162,varphi:,0.15,pingjunzhi:,0.001371371
braided,4.2,atoms,gamma:,0.162,varphi:,0.152,pingjunzhi:,0.001177077
braided,4.2,atoms,gamma:,0.162,varphi:,0.154,pingjunzhi:,0.001250504
braided,4.2,atoms,gamma:,0.162,varphi:,0.156,pingjunzhi:,0.001296342
braided,4.2,atoms,gamma:,0.162,varphi:,0.158,pingjunzhi:,0.001342603
braided,4.2,atoms,gamma:,0.162,varphi:,0.16,pingjunzhi:,0.001389709
braided,4.2,atoms,gamma:,0.162,varphi:,0.162,pingjunzhi:,0.001461714
braided,4.2,atoms,gamma:,0.162,varphi:,0.164,pingjunzhi:,0.001467679
braided,4.2,atoms,gamma:,0.162,varphi:,0.166,pingjunzhi:,0.001312421
braided,4.2,atoms,gamma:,0.162,varphi:,0.168,pingjunzhi:,0.001331012
braided,4.2,atoms,gamma:,0.162,varphi:,0.17,pingjunzhi:,0.001435725
braided,4.2,atoms,gamma:,0.162,varphi:,0.172,pingjunzhi:,0.001411452
braided,4.2,atoms,gamma:,0.162,varphi:,0.174,pingjunzhi:,0.001353765
braided,4.2,atoms,gamma:,0.162,varphi:,0.176,pingjunzhi:,0.001412896
braided,4.2,atoms,gamma:,0.162,varphi:,0.178,pingjunzhi:,0.001441926
braided,4.2,atoms,gamma:,0.162,varphi:,0.18,pingjunzhi:,0.001313242
braided,4.2,atoms,gamma:,0.162,varphi:,0.182,pingjunzhi:,0.001622528
braided,4.2,atoms,gamma:,0.162,varphi:,0.184,pingjunzhi:,0.001580635
braided,4.2,atoms,gamma:,0.162,varphi:,0.186,pingjunzhi:,0.001661978
braided,4.2,atoms,gamma:,0.162,varphi:,0.188,pingjunzhi:,0.001584918
braided,4.2,atoms,gamma:,0.162,varphi:,0.19,pingjunzhi:,0.001560209
braided,4.2,atoms,gamma:,0.162,varphi:,0.192,pingjunzhi:,0.001885793
braided,4.2,atoms,gamma:,0.162,varphi:,0.194,pingjunzhi:,0.001894232
braided,4.2,atoms,gamma:,0.162,varphi:,0.196,pingjunzhi:,0.001970773
braided,4.2,atoms,gamma:,0.162,varphi:,0.198,pingjunzhi:,0.00180746
braided,4.2,atoms,gamma:,0.162,varphi:,0.2,pingjunzhi:,0.001861087
braided,4.2,atoms,gamma:,0.162,varphi:,0.202,pingjunzhi:,0.001868135
braided,4.2,atoms,gamma:,0.162,varphi:,0.204,pingjunzhi:,0.00187165
braided,4.2,atoms,gamma:,0.162,varphi:,0.206,pingjunzhi:,0.001811601
braided,4.2,atoms,gamma:,0.162,varphi:,0.208,pingjunzhi:,0.001656641
braided,4.2,atoms,gamma:,0.162,varphi:,0.21,pingjunzhi:,0.002037746
braided,4.2,atoms,gamma:,0.162,varphi:,0.212,pingjunzhi:,0.002167422
braided,4.2,atoms,gamma:,0.162,varphi:,0.214,pingjunzhi:,0.001861339
braided,4.2,atoms,gamma:,0.162,varphi:,0.216,pingjunzhi:,0.001909974
braided,4.2,atoms,gamma:,0.162,varphi:,0.218,pingjunzhi:,0.00207781
braided,4.2,atoms,gamma:,0.162,varphi:,0.22,pingjunzhi:,0.001691084
braided,4.2,atoms,gamma:,0.162,varphi:,0.222,pingjunzhi:,0.001954083
braided,4.2,atoms,gamma:,0.162,varphi:,0.224,pingjunzhi:,0.002324896
braided,4.2,atoms,gamma:,0.162,varphi:,0.226,pingjunzhi:,0.00214385
braided,4.2,atoms,gamma:,0.162,varphi:,0.228,pingjunzhi:,0.001778043
braided,4.2,atoms,gamma:,0.162,varphi:,0.23,pingjunzhi:,0.002033365
braided,4.2,atoms,gamma:,0.162,varphi:,0.232,pingjunzhi:,0.002218181
braided,4.2,atoms,gamma:,0.162,varphi:,0.234,pingjunzhi:,0.002327361
braided,4.2,atoms,gamma:,0.162,varphi:,0.236,pingjunzhi:,0.002171297
braided,4.2,atoms,gamma:,0.162,varphi:,0.238,pingjunzhi:,0.002482348
braided,4.2,atoms,gamma:,0.162,varphi:,0.24,pingjunzhi:,0.002233343
braided,4.2,atoms,gamma:,0.162,varphi:,0.242,pingjunzhi:,0.002578859
braided,4.2,atoms,gamma:,0.162,varphi:,0.244,pingjunzhi:,0.002324563
braided,4.2,atoms,gamma:,0.162,varphi:,0.246,pingjunzhi:,0.00292964
braided,4.2,atoms,gamma:,0.162,varphi:,0.248,pingjunzhi:,0.002224167
braided,4.2,atoms,gamma:,0.162,varphi:,0.25,pingjunzhi:,0.002820972
braided,4.2,atoms,gamma:,0.162,varphi:,0.252,pingjunzhi:,0.002569597
braided,4.2,atoms,gamma:,0.162,varphi:,0.254,pingjunzhi:,0.002783694
braided,4.2,atoms,gamma:,0.162,varphi:,0.256,pingjunzhi:,0.002459137
braided,4.2,atoms,gamma:,0.162,varphi:,0.258,pingjunzhi:,0.002621908
braided,4.2,atoms,gamma:,0.162,varphi:,0.26,pingjunzhi:,0.003045061
braided,4.2,atoms,gamma:,0.162,varphi:,0.262,pingjunzhi:,0.002818516
braided,4.2,atoms,gamma:,0.162,varphi:,0.264,pingjunzhi:,0.003189953
braided,4.2,atoms,gamma:,0.162,varphi:,0.266,pingjunzhi:,0.002559074
braided,4.2,atoms,gamma:,0.162,varphi:,0.268,pingjunzhi:,0.002840638
braided,4.2,atoms,gamma:,0.162,varphi:,0.27,pingjunzhi:,0.002447427
braided,4.2,atoms,gamma:,0.162,varphi:,0.272,pingjunzhi:,0.002931456
braided,4.2,atoms,gamma:,0.162,varphi:,0.274,pingjunzhi:,0.003085086
braided,4.2,atoms,gamma:,0.162,varphi:,0.276,pingjunzhi:,0.002780432
braided,4.2,atoms,gamma:,0.162,varphi:,0.278,pingjunzhi:,0.002825789
braided,4.2,atoms,gamma:,0.162,varphi:,0.28,pingjunzhi:,0.003346416
braided,4.2,atoms,gamma:,0.162,varphi:,0.282,pingjunzhi:,0.002829213
braided,4.2,atoms,gamma:,0.162,varphi:,0.284,pingjunzhi:,0.003350545
braided,4.2,atoms,gamma:,0.162,varphi:,0.286,pingjunzhi:,0.003571207
braided,4.2,atoms,gamma:,0.162,varphi:,0.288,pingjunzhi:,0.003230403
braided,4.2,atoms,gamma:,0.162,varphi:,0.29,pingjunzhi:,0.003293118
braided,4.2,atoms,gamma:,0.162,varphi:,0.292,pingjunzhi:,0.003324905
braided,4.2,atoms,gamma:,0.162,varphi:,0.294,pingjunzhi:,0.002904865
braided,4.2,atoms,gamma:,0.162,varphi:,0.296,pingjunzhi:,0.003116635
braided,4.2,atoms,gamma:,0.162,varphi:,0.298,pingjunzhi:,0.003439472
braided,4.2,atoms,gamma:,0.162,varphi:,0.3,pingjunzhi:,0.003451455
braided,4.2,atoms,gamma:,0.164,varphi:,0,pingjunzhi:,0.000415286
braided,4.2,atoms,gamma:,0.164,varphi:,0.002,pingjunzhi:,0.000393225
braided,4.2,atoms,gamma:,0.164,varphi:,0.004,pingjunzhi:,0.000502588
braided,4.2,atoms,gamma:,0.164,varphi:,0.006,pingjunzhi:,0.000417469
braided,4.2,atoms,gamma:,0.164,varphi:,0.008,pingjunzhi:,0.000373951
braided,4.2,atoms,gamma:,0.164,varphi:,0.01,pingjunzhi:,0.000463283
braided,4.2,atoms,gamma:,0.164,varphi:,0.012,pingjunzhi:,0.000452332
braided,4.2,atoms,gamma:,0.164,varphi:,0.014,pingjunzhi:,0.000359929
braided,4.2,atoms,gamma:,0.164,varphi:,0.016,pingjunzhi:,0.000483177
braided,4.2,atoms,gamma:,0.164,varphi:,0.018,pingjunzhi:,0.000444421
braided,4.2,atoms,gamma:,0.164,varphi:,0.02,pingjunzhi:,0.000486781
braided,4.2,atoms,gamma:,0.164,varphi:,0.022,pingjunzhi:,0.000459171
braided,4.2,atoms,gamma:,0.164,varphi:,0.024,pingjunzhi:,0.000486607
braided,4.2,atoms,gamma:,0.164,varphi:,0.026,pingjunzhi:,0.000410126
